po_date,outlet_state,outlet_city,item_cat_l1,item_cat_l2,item_cat_l3,item_cat_l4,item_cat_l5,su_brand,brand,product_id,product_title,unit,quantity,price_inr,tax_pct,subtotal_amount_inr,tax_amount_inr,total_amount_inr,su_item_short_code,rn
2026-02-28 00:00:00.000 +0530,Tamil Nadu,Chennai,Grocery,Pulse,Split Red Lentil (Red Masoor Dal),,,Unbranded,Unbranded,69170d9c34973b67810d1d9b,Lamb Rack Cap Off 1 Pkt,packet,16,3500,0.05,56000,2800,58800,ALNAAAIAAB,1
2026-04-09 00:00:00.000 +0530,Haryana,Gurugram,Packaging,Napkin / Tissue,,,,Unbranded,unbranded,62794725b9f75870517565c5,Napkin Bikkgane,packet,1500,17,0.18,25500,4590,30090,ARVAAAIAAA,1
2026-04-08 00:00:00.000 +0530,Maharashtra,Thane West,Grocery,"Sauce, Spread, Dips & Vinegar",Sauce,Pepper Sauce,,Unbranded,unbranded,6656fb8558d1490059014b5c,#_# Sticker - Sauce Dip Sticker Tangy Thai Tom Yum Sauce - Prasuma,piece,200,0.36,0,72,0,72,ANNAAAIAAA,1
2026-01-16 00:00:00.000 +0530,Haryana,Gurugram,Packaging,Tape,,,,Unbranded,Unbranded,66fe57f477c61b3d8757c0ca,Cello Tape Green,piece,3238,18.4,0.18,59579.2,10724.26,70303.46,AAIAASFAAA,1
2026-02-04 00:00:00.000 +0530,Karnataka,Bengaluru,Packaging,Bag,,,,Unbranded,UNBRANDED,688375f35086324c55043499,Outer Bag SOS 70 GSM - Snacc,piece,3000,3.16,0.18,9480,1706.4,11186.4,AQYAAAIAAA,1
2026-03-20 00:00:00.000 +0530,Tamil Nadu,Chennai,"Poultry, Meat & Seafood",Fish,,,,Unbranded,unbranded,65c0d0ba7e75e86fb4446d75,Prawns 40/50 C,kg,2,820,0,1640,0,1640,ASPAAAIAAA,1
2026-03-27 00:00:00.000 +0530,Karnataka,Bangalore,Beverages,Coffee,Coffee Powder,,,Cothas Coffee,Krispy Kreme,679b5fd3da6c0fb81da35771,Filter Coffee Powder,kg,250,600,0.05,150000,7500,157500,AAEAAAIAAA,1
2026-03-16 00:00:00.000 +0530,Karnataka,Bengaluru,Packaging,Foil,,,,Unbranded,WVF,68837581db54a54c66537a5b,DAILY FRESH SPROUTED PESARATTU BATTER POUCH 1/2KG,piece,5270,9.5,0.18,50065,9011.7,59076.7,ARRAAAIAAA,1
2026-02-24 00:00:00.000 +0530,Tamil Nadu,Chennai,Grocery,"Masala, Salt, Sugar & Spices",Sugar,,,Uttam Sugar,unbranded,63c0f66a746a4d9708a94470,Parry Sugar White,kg,50,50.75,0.05,2537.5,126.88,2664.38,AJOAAAIAAB,1
2026-04-19 00:00:00.000 +0530,Delhi,Delhi,Breads & Bakery,Aromatic Powder,,,,Harpic,Unbranded,66bf18cf888b89ca85c6c257,Harpic 500 ml,bottle,0,75,0.18,0,0,0,ABFAAAIAAA,1
2026-01-26 00:00:00.000 +0530,Karnataka,Bengaluru,Packaging,Butter Paper,,,,Unbranded,unbranded,67dab7a0b5156b62dae93f38,Butter Croissant-Snacc,piece,5,43,0.05,215,10.75,225.75,ARJAAAIAAE,1
2026-02-11 00:00:00.000 +0530,Tamil Nadu,Chennai,Packaging,Jar,,,,Unbranded,Unbranded,64b7bb87b57a7a641612fa52,ITC Long Note Book 160 pages hard,piece,12,102.5,0,1230,0,1230,ARTAAAIAAA,1
2026-03-31 00:00:00.000 +0530,Karnataka,Bengaluru,Packaging,Kitchen Roll,,,,Unbranded,Unbranded,69032e4a68c1850e5bc2371f,MS FRYPAN 14,piece,10,740,0.05,7400,370,7770,ARUAAAIAAB,1
2026-02-01 00:00:00.000 +0530,Maharashtra,Mumbai,Grocery,"Masala, Salt, Sugar & Spices",Seasoning,Peri Peri Seasoning,,Unbranded,unbranded,65fcffdc6c86b098332cfa9a,Spice-Peri peri seasoning,kg,5,525,0.05,2625,131.25,2756.25,AHKAAIVAAA,1
2026-02-16 00:00:00.000 +0530,Jammu & Kashmir,Jammu,Grocery,"Dry Fuits, Nuts & Seeds",Walnut,,,Unbranded,unbranded,642e7d774bc6198ddfe59e91,WALNUT,kg,1,800,0,800,0,800,AERAAAIAAB,1
2026-04-02 00:00:00.000 +0530,Haryana,Gurugram,Fresh Produce,Fruits & Vegetables,Vegetables,Fruiting Vegetables,Tomato,Unbranded,unbranded,65e59783f5d13a8be28128f0,BLACK OLIVE 3KG,tin,1,680,0.05,680,34,714,AECAAAIAAA,1
2026-01-17 00:00:00.000 +0530,Haryana,Gurugram,Housekeeping,Scrubber,,,,Scotch Brite,unbranded,659e6c6393322027a3e6f16b,SCOTCH BRITE (4 IN 1),packet,30,59.32,0.18,1779.6,320.33,2099.93,APRAAKJAAA,1
2026-03-23 00:00:00.000 +0530,Karnataka,Bengaluru,Kitchen Equipments,Tape - BOPP Tape Printed,,,,Custom Branding,Custom,6841867cad89b25cbe8914fe,UCC 2door 3drawer + raised BM + 1/6gnx6,piece,0,175000,0.18,0,0,0,COBVATESAA,1
2026-01-30 00:00:00.000 +0530,Rajasthan,Jaipur,Packaging,Spray Bottle,,,,Unbranded,Unbranded,65857183bb88be23be2a34ea,Ketel One Vodka 750 ml,bottle,2,0,0.24,0,0,0,ASBAAAIAAA,1
2026-04-24 00:00:00.000 +0530,Maharashtra,Mumbai,Packaging,Butter Paper,,,,Unbranded,unbranded,65cf1c2ab5e606bc94c9f6f3,GLASS PET 350 - PAPER,piece,6000,2.5,0.18,15000,2700,17700,ARJAAAIAAA,1
2026-01-07 00:00:00.000 +0530,Karnataka,Bengaluru,Grocery,"Dry Fuits, Nuts & Seeds",Walnut,,,Unbranded,unbranded,66729225e9958caad0efff41,WALNUT BROKEN 1 KG,kg,2,800,0.05,1600,80,1680,AERAAAIAAB,1
2026-01-13 00:00:00.000 +0530,Karnataka,Bengaluru,Packaging,"Non - Veg Logo Thermal 3""4",,,,Unbranded,Unbranded,685bce67ff21d7bdc990a38a,Laddle Chinese with wooden handle 4 inch,piece,2,382,0.18,764,137.52,901.52,CNJAAAIAA,1
2026-04-09 00:00:00.000 +0530,Maharashtra,Andheri East,"Poultry, Meat & Seafood",Chicken,,,,Unbranded,Unbranded,665476be377a5a785d90e36c,Butter Chicken Nuggets,piece,144,16.5,0.05,2376,118.8,2494.8,ASIAAAIAAC,1
2026-02-18 00:00:00.000 +0530,Goa,Panaji,Fresh Produce,Fruits & Vegetables,Vegetables,Beans,Haricot Beans,Unbranded,unbranded,66c84ce3cda2b0403c3efc69,Hoegaarden,pint,48,68.84,0,3304.32,0,3304.32,CNUAAAIAAA,1
2026-01-28 00:00:00.000 +0530,Karnataka,Bengaluru,Kitchen Equipments,SS GN Pan 1/2 (325mm x 265mm),,,,Unbranded,unbranded,65c1ff6c1e92ef3ceb9721fd,POUCH 200MM X 250MM - Poly Pet - With Barrier (12/70),piece,12000,2.5,0.18,30000,5400,35400,CNUUATEBAD,1
2026-04-10 00:00:00.000 +0530,Delhi,Delhi,Grocery,"Dry Fuits, Nuts & Seeds",Carom Seeds (Ajwain),,,Unbranded,Unbranded,66bf18cc888b89ca85c6b4a0,Oregano Herb 1 Kg,packet,1,225,0.05,225,11.25,236.25,AIKAAAIAAA,1
2026-01-31 00:00:00.000 +0530,Haryana,Gurugram,Beverages,Soft Drink,,,,Coca Cola,,691c483f1f3b4dca51901ac4,Coca Cola 180ML (Pack of 36PCS),case,0,514.29,0.4,0,0,0,AAXAACEAAF,1
2026-02-01 00:00:00.000 +0530,Maharashtra,Mumbai,Packaging,Bag,,,,Unbranded,Unbranded,61b6f99ead1f673ec4566627,Ziplock Bags,packet,10,913.5,0.18,9135,1644.3,10779.3,AQYAAAIAAB,1
2026-01-24 00:00:00.000 +0530,Delhi,New Delhi,Frozen & Instant Food,Fries,French Fries,,,Unbranded,Unbranded,64ba8327f519f6b50ea9b87b,French Fries 11mm 2.5 Kg,kg,450,145,0.05,65250,3262.5,68512.5,ATBAAEXAAJ,1
2026-04-09 00:00:00.000 +0530,Gujarat,Ahmedabad,Fruits & Vegetables,Vegetables,Fresh Herbs,,,,Vegetables,63a15b669d58684839f09d32,Basil,kg,0.25,1,0,0.25,0,0.25,CAEAAAIAAA,1
2026-04-07 00:00:00.000 +0530,Haryana,Gurugram,"Poultry, Meat & Seafood",Chicken,,,,Unbranded,Unbranded,657c2b6f7777a60115d147aa,COKE CANE,piece,600,23.81,0.4,14286,5714.4,20000.4,ASIAAAIAAC,1
2026-03-15 00:00:00.000 +0530,Karnataka,Bengaluru,#SPILL!,,,,,Unbranded,unbranded,65c1ff5b1e92ef3ceb96a7ff,Pickle Andhra,piece,12,400,0,4800,0,4800,CNVKAAIAAA,1
2026-04-20 00:00:00.000 +0530,Tamil Nadu,Chennai,Fresh Produce,Fruits & Vegetables,Vegetables,Fruiting Vegetables,Bottle Gourd,Unbranded,unbrand,63cfa1d0d8bc5df67386ac57,Shower Gel 5Ltr,bottle,6,1100,0.18,6600,1188,7788,CASAAAIAAA,1
2026-02-05 00:00:00.000 +0530,Uttar Pradesh,Noida,Packaging,Container,,,,Unbranded,CREMICA,626bc968bb91003cd52d469b,COOKIES JAR WITH LID (46 Pcs),box,15,202.4,0.18,3036,546.48,3582.48,ARMAAAIAAA,1
2026-01-10 00:00:00.000 +0530,Gujarat,Vadodara,Others,,,,,Unbranded,unbranded,6666fc96cc967db927b834ee,Kashmiri Mirch Aakhu - Red Chilly Whole Kashmiri,kg,3,320,0,960,0,960,AJEAAAIAAA,1
2026-04-06 00:00:00.000 +0530,Delhi,Delhi,Housekeeping,Soap Oil,,,,Unbranded,unbranded,65c078e0e0f65923488cfae7,Refined Oil,litre,910,182.416,0.05,165998.56,8299.93,174298.49,BYEAAAIAAA,1
2026-02-19 00:00:00.000 +0530,Karnataka,Bengaluru,Grocery,Rice & Grains,Rice,Selashi Rice,,,NANDI-SLN-A1,65eedae21f6f494975fb5c76,RICE DOSA,kg,750,31.97,0,23977.5,0,23977.5,AVEAAMQAAA,1
2026-01-30 00:00:00.000 +0530,Maharashtra,Mumbai,Fresh Produce,Fruits & Vegetables,Vegetables,Leafy Vegetables,Curry Leaves,Unbranded,unbranded,6656fb8e58d1490059017722,#_# Curry Leaves,kg,1,140,0.05,140,7,147,CCCAAAIAAA,1
2026-03-27 00:00:00.000 +0530,West Bengal,Kolkata,Packaging,Butter Paper,,,,Unbranded,Unbranded,67ed37e129ce7714940568ed,Pizza Platter Butter Paper 16*9,piece,100,1.2,0.18,120,21.6,141.6,ARJAAAIAAA,1
2026-02-20 00:00:00.000 +0530,Karnataka,Bengaluru,Packaging,Spray Bottle,,,,Unbranded,Unbranded,63fdc74b8d7e490e131d05b6,tanquery gin 750,bottle,3,3173.315,0,9519.94,0,9519.94,ASBAAAIAAA,1
2026-03-07 00:00:00.000 +0530,Rajasthan,Jaipur,Beverages,Non-Alcoholic Beverages,Syrups & Concentrates,,,Unbranded,Unbranded,646ca7f71161942612b3de4f,DV Grenadine Syrup 750 ml,piece,1,420,0.05,420,21,441,AAYAAAIAAA,1
2026-02-11 00:00:00.000 +0530,Maharashtra,Mumbai,Breads & Bakery,"Cake, Brownies, Lavas and Desserts",Cake,,,,unbranded,680d2db60c91f979458d61a7,#_# Chocolate Coated Salted Pistachio Dragees Jar [120 grams] - Entisi Chocolatier,piece,5,1,0,5,0,5,CHGAAMQAAF,1
2026-04-14 00:00:00.000 +0530,Delhi,Delhi,Packaging,Printer Roll,,,,Unbranded,unbranded,65c078ebe0f65923488d26dd,Paper Billing Rolls,piece,700,26,0.18,18200,3276,21476,ARYAAAIAAA,1
2026-04-23 00:00:00.000 +0530,Maharashtra,Pune,Kitchen Equipments,Continental Tray for Tray Jack,,,,QZ Connex,CZ,6874b01c5dae77a28384918e,Q-com Teacake Blister Tray,piece,2700,2.25,0.18,6075,1093.5,7168.5,CNUFATEBAA,1
2026-03-01 00:00:00.000 +0530,Maharashtra,Mumbai,Grocery,Rice & Grains,Rice,Staff Rice,,Unbranded,unbranded,65fcffdd6c86b098332cfb26,Staff tea,kg,3,200,0.05,600,30,630,AMEAAAIAAA,1
2026-04-22 00:00:00.000 +0530,Haryana,Gurugram,Kitchen Equipments,Garnish Tray,,,,Unbranded,Unbranded,66c03988d83bc79bb8ba2c06,Garnish Tray Plastic 9 Insert,piece,1,650,0.18,650,117,767,CNSYATEBAC,1
2026-04-14 00:00:00.000 +0530,Uttarakhand,Dehradun,Dairy,Indian Cottage Cheese (Paneer),,,,Ananda,ANANDA,5d6e35b341ca96d323ce348e,ANANDA PANEER 1 KG,kg,3.6,315,0,1134,0,1134,ACTAAAIAAE,1
2026-02-09 00:00:00.000 +0530,Maharashtra,Andheri East,Grocery,Flour,Wheat Flour,,,Guntur Gourmet,-,63f9ffc403b3fe1fa030106d,Whole Wheat Penne Pasta,packet,0,69,0.05,0,0,0,AFFAAAIAAA,1
2026-03-18 00:00:00.000 +0530,Karnataka,Bengaluru,Packaging,Butter Paper,,,,Unbranded,Unbranded,6800a71d03a3f5acd6621f7d,bakery paper bags,piece,500,3.15,0.18,1575,283.5,1858.5,ARJAAAIAAE,1
2026-03-02 00:00:00.000 +0530,Delhi,New Delhi,Ready to Eat,Marinated Paneer Istah,,,,,Ksheer Sagar,687a16286fb4e00ef02d4fb6,MOTICHOOR LADDU 500g,piece,10,404.76,0,4047.6,0,4047.6,AVQAAMQAAA,1
2026-01-13 00:00:00.000 +0530,Karnataka,Bangalore,Dairy,Cheese,Cheese Blend,,,Kesar Kali,Krispy Kreme,679b5fe4da6c0fb81da3e425,Newyork Cheese Filling,kg,0,497,0.05,0,0,0,ACPAACGAAA,1
2026-01-20 00:00:00.000 +0530,Tamil Nadu,Chennai,Dairy,Milk & Milk Alternatives,Oat Milk,,,Unbranded,unbranded,677e1a1ccd807f04bc1156b5,Aavin Milk,packet,80,20,0,1600,0,1600,ADKAAAIAAB,1
2026-04-04 00:00:00.000 +0530,Karnataka,Bengaluru,Grocery,"Masala, Salt, Sugar & Spices",Spices,Thyme,,Unbranded,Unbranded,6762c4413f42a3857194a49f,N20 Whipped Cream Chargers,piece,20,59.85,0.18,1197,215.46,1412.46,AQVAAAIAAA,1
2026-04-16 00:00:00.000 +0530,Haryana,Gurugram,,,,,,Unbranded,Unbranded,661cd9ed20e16e6d97f6385c,WHITE PITTA BREAD (1pcs),piece,24,9,0,216,0,216,NONEAAIAAT,1
2026-01-17 00:30:00.000 +0530,Punjab,Lahore,"Poultry, Meat & Seafood",Chicken,,,,Unbranded,unbranded,618e18fb8758df46ee770d1a,Chicken Box (Small),piece,50,37,0,1850,0,1850,ASIAAAIAAC,1
2026-01-24 00:00:00.000 +0530,Jammu & Kashmir,Jammu,Fruits & Vegetables,Vegetables,,,,Unbranded,unbranded,642e7d764bc6198ddfe59a45,dhaniya whole,kg,2,132.5,0,265,0,265,CNTZAAIAAA,1
2026-02-12 00:00:00.000 +0530,Karnataka,Bengaluru,Grocery,"Sauce, Spread, Dips & Vinegar",Sauce,Soya Sauce,,Soyumm,,63a04b2a9bffe9cbf8814d93,Light Soya Sauce,litre,16.8,107.1428571,0,1800,0,1800,ANTAAGQAAA,1
2026-04-16 00:00:00.000 +0530,Uttar Pradesh,Noida,Grocery,"Dry Fuits, Nuts & Seeds",Walnut,,,,Nutraj,626ad5afd0df044ca32666c7,Walnut whole Super (2 Pcs),kg,0.5,1443.8,0.05,721.9,36.09,757.99,AERAAAIAAB,1
2026-04-28 00:00:00.000 +0530,Gujarat,Vadodara,Packaging,Box,Wrap Box,,,Unbranded,Unbranded,6921611919b1fd4ee5f42da6,YU001517 Sensor Magnetiv 2 Nc,piece,1,18432,0.18,18432,3317.76,21749.76,ARGAAAIAAA,1
2026-01-26 00:00:00.000 +0530,Maharashtra,Thane West,Fresh Produce,Bok Choy,,,,Unbranded,unbranded,68889c9578e27bd975efd69d,#_# Frozen Chonk O Rocher - Chonkers,piece,2,1,0,2,0,2,CNVNAAIAAA,1
2026-02-04 00:00:00.000 +0530,Goa,Panaji,Fresh Produce,Fruits & Vegetables,Vegetables,Exotic Vegetables,Baby Corn,Unbranded,unbranded,66c84cebcda2b0403c3f26c3,Baby Rawas,kg,0,750,0,0,0,0,ADRAAAIAAA,1
2026-01-21 00:00:00.000 +0530,Maharashtra,Mumbai,Dairy,Ghee,,,,Unbranded,unbranded,6847ce10c86027d9d440a43a,Ghee Pure 500 Ml,piece,4,290,0,1160,0,1160,ADCAAHMAAA,1
2026-01-13 00:00:00.000 +0530,Delhi,Delhi,Grocery,"Sauce, Spread, Dips & Vinegar",Sauce,Chilli Sauce,Hot Chilli Sauce,Sriracha,Unbranded,66bf18ce888b89ca85c6bf43,Sriracha Hot Chilli Sauce Flying Goose 730 gm,piece,12,375,0.05,4500,225,4725,ANCAAKYAAA,1
2026-03-15 00:00:00.000 +0530,Haryana,Gurugram,Fresh Produce,Fruits & Vegetables,Vegetables,Fruiting Vegetables,Bottle Gourd,Angostura,Unbranded,681f41b04bd3d4212a621f88,ANGOSTURA Aromatic bitters (200ML),bottle,1,1750,0.05,1750,87.5,1837.5,CASAAAIAAA,1
2026-04-01 00:00:00.000 +0530,Haryana,Gurugram,Fresh Produce,Fruits & Vegetables,Vegetables,Cabbage,,Unbranded,unbranded,66c85fe6a9ce8204519fa81d,Purple Cabbage,kg,2,80,0,160,0,160,CBZAAAIAAA,1
2026-02-03 00:00:00.000 +0530,Tamil Nadu,Chennai,#SPILL!,,,,,Unbranded,Unbranded,679c8c1c437258b824bca430,Plum Essence,litre,2,1000,0.18,2000,360,2360,CNVKAAIAAA,1
2026-02-16 00:00:00.000 +0530,Rajasthan,Jaipur,Dairy,Curd,,,,Unbranded,Unbranded,62f6639f1a7c689975fcfb09,Safed mirchi,kg,0.25,942.86,0.05,235.72,11.79,247.51,ADAAAAIAAA,1
2026-03-14 00:00:00.000 +0530,Goa,Panaji,Housekeeping,Bottle Brush,,,,Royal,unbranded,66c84ce5cda2b0403c3f0629,Royal Challenge,bottle,1,285.84,0,285.84,0,285.84,AONAAAIAAA,1
2026-02-12 00:00:00.000 +0530,Haryana,Gurugram,Packaging,Box,Wrap Box,,,Unbranded,unbranded,6539ff1ec2dc4d02ba4ee53f,Canteen Drink Box (250GSM) SBS,piece,1200,2.3,0.05,2760,138,2898,ARGAAAIAAA,1
2026-03-31 00:00:00.000 +0530,Rajasthan,Jaipur,Grocery,Pulse,Chaap,,,Unbranded,Unbranded,62373078862a2a02c4cbe769,Chuk Plate 11,piece,125,6.67,0.05,833.75,41.69,875.44,AKVAAAIAAA,1
2026-03-02 00:00:00.000 +0530,Rajasthan,Jaipur,Dairy,Chainna,,,,Unbranded,Unbranded,61f14af91b019660b6feb476,Makhana,kg,2,1200,0.05,2400,120,2520,ACNAAAIAAB,1
2026-01-28 00:00:00.000 +0530,Delhi,Delhi,Packaging,Bag,,,,Unbranded,Unbranded,66bf18cd888b89ca85c6baa4,PP Bag 12x18 Inch,kg,30.2,145,0.18,4379,788.22,5167.22,AQYAAAIAAA,1
2026-04-27 00:00:00.000 +0530,Maharashtra,Mumbai,Packaging,Bag,,,,Unbranded,Unbranded,68b2aad4a3c7e30d73b6f50f,#_# Big Bag - Stroopie,piece,50,1,0,50,0,50,AQYAAAIAAB,1
2026-04-04 00:00:00.000 +0530,Tamil Nadu,Chennai,Grocery,"Masala, Salt, Sugar & Spices",Seasoning,Peri Peri Seasoning,,Unbranded,Unbranded,6443d78a74daab53fad8cebc,VKL- Peri Peri Marinade 1Kg,kg,3,411.6,0.12,1234.8,148.18,1382.98,AHKAAIVAAA,1
2026-03-14 00:00:00.000 +0530,Rajasthan,Jaipur,Fruits & Vegetables,Vegetables,Citrus Fruits,,,Campa Lemon,Unbranded,617a973e43602d121f2cea60,Nimbu (Lemon),kg,4,60,0,240,0,240,CCMAAAIAAA,1
2026-04-10 00:00:00.000 +0530,Tamil Nadu,Chennai,Fresh Produce,Fruits & Vegetables,Fruits,Grapes Black,,Unbranded,Unbranded,6533906e5cc14fc599949d16,Black Cardamom 250gm,kg,4,864.68,0.05,3458.72,172.94,3631.66,CDWAAAIAAA,1
2026-04-12 00:00:00.000 +0530,Tamil Nadu,Chennai,Beverages,Tea,Bubble Tea,,,POSSMEI,POSSMEI,68219a237acc2fe5c2df91d7,Possmei Passion Fruit Syrup 2.5Kg bottle,bottle,1,1468.71,0.05,1468.71,73.44,1542.15,BXTAAPOAAB,1
2026-02-20 00:00:00.000 +0530,Jammu & Kashmir,Jammu,Ready to Eat,Bhaji Chilli,,,,Unbranded,unbranded,642e7d774bc6198ddfe59ea5,MOTI ELAICHI,kg,1,2100,0,2100,0,2100,CALAAAIAAA,1
2026-01-12 00:00:00.000 +0530,Karnataka,Bengaluru,Housekeeping,Mop,Dry Mop,,,Unbranded,Unbranded,5fce161a8c37c436a4c8ee82,POCHA (MOP),piece,10,15,0.05,150,7.5,157.5,APGAAAIAAA,1
2026-02-01 00:00:00.000 +0530,Maharashtra,Mumbai,Packaging,Box,Burger Box,,,Unbranded,Unbranded,6755acc71718d0f6a04d7ca0,Bagasse Burger BOX  WIDE BASE,piece,300,6.13,0.18,1839,331.02,2170.02,ARBAAAIAAA,1
2026-04-20 00:00:00.000 +0530,Tamil Nadu,Chennai,Housekeeping,Bottle Brush,,,,Unbranded,Unbranded,674d4d7ad4198aa87a642495,Kimirica White Gold Tooth Brush pack,piece,1760,14.75,0.18,25960,4672.8,30632.8,AONAAAIAAA,1
2026-02-13 00:00:00.000 +0530,Maharashtra,Mumbai,Breads & Bakery,Cheese Cake,,,,,Thee Pacakging Co,674ffe03cc7ba4a512a00466,Sipper Cup 300ml,piece,180,9.5,0.18,1710,307.8,2017.8,CNSCAMQAAD,1
2026-04-14 00:00:00.000 +0530,Maharashtra,Mumbai,Dairy,Cheese,Mozzarella Cheese,,,Unbranded,unbranded,6656fb8558d1490059014ac9,#_# Cheese (Melted) - Prasuma,packet,1,305,0,305,0,305,ACUAAAIAAA,1
2026-05-01 00:00:00.000 +0530,Karnataka,Bengaluru,Housekeeping,Wipes,,,,,,679b26d8a3d55901a5726930,Wet Wipes,piece,0,3.04,0.18,0,0,0,BYAAAAIAAA,1
2026-01-27 00:00:00.000 +0530,Goa,Panaji,"Poultry, Meat & Seafood",Fish,,,,Unbranded,unbranded,66c84ceacda2b0403c3f24bb,Mackeral 6/8,kg,5,180,0.05,900,45,945,ASPAAAIAAA,1
2026-01-16 00:00:00.000 +0530,Delhi,Delhi,Grocery,"Dry Fuits, Nuts & Seeds",Sesame Seeds,,,Unbranded,Unbranded,68d3c6529350d5e75204de36,White sesame Seeds 100G - Sancc,packet,20,32,0.05,640,32,672,AENAAAIAAA,1
2026-01-29 00:00:00.000 +0530,Haryana,Gurugram,Other,Mouth Freshener,,,,Unbranded,unbranded,62794725b9f75870517566d9,Mouth Freshner Pkt,kg,50,85,0.05,4250,212.5,4462.5,AQLAAAIAAA,1
2026-01-07 00:00:00.000 +0530,Odisha,Bhubaneswar,Grocery,Pulse,Black Gram (Urad Dal),,,Unbranded,Unbranded,679d05eab330a077a30f6166,urad dal,kg,3,120,0,360,0,360,AKUAAAIAAB,1
2026-02-13 00:00:00.000 +0530,Haryana,Gurugram,Grocery,"Masala, Salt, Sugar & Spices",Sugar,Breakfast Sugar,,Unbranded,Unbranded,66d5d7a6a27a18a09c94ba2a,Nutrela (1pkt),packet,210,38.1,0.05,8001,400.05,8401.05,COMLAAIAAA,1
2026-04-28 00:00:00.000 +0530,Haryana,Faridabad,Packaging,Box,Wrap Box,,,Unbranded,Unbranded,644274c4e75d165053628d38,Paper Printed Kebab Box 6 Compartment,piece,50000,5.15,0.05,257500,12875,270375,ARGAAAIAAB,1
2026-01-17 00:00:00.000 +0530,Haryana,Gurugram,Housekeeping,Broom,Hand Broom,,,Unbranded,Unbranded,5d6e35b341ca96d323ce3515,CHULLA,piece,204,4.25,0,867,0,867,AOKAAAIAAA,1
2026-03-21 00:00:00.000 +0530,Haryana,Gurugram,Frozen & Instant Food,Snacks,Roasted Chickpeas (Chana),,,Unbranded,UNBRANDED,63d781826262c82eb4f1a54d,ROSTED CHANA DAL,kg,30,120.6666,0,3620,0,3620,ALAAAAIAAA,1
2026-04-02 00:00:00.000 +0530,Haryana,Gurugram,Fresh Produce,Fruits & Vegetables,Vegetables,Brinjal,,Unbranded,unbranded,66c85fe7a9ce8204519faa2d,Finagel,kg,1,216,0.05,216,10.8,226.8,CAWAAAIAAA,1
2026-03-16 00:00:00.000 +0530,Haryana,Gurugram,Grocery,"Dry Fuits, Nuts & Seeds",Carom Seeds (Ajwain),,,Unbranded,Unbranded,5dfa255b66021a803adaaf78,Ajwain Whole,kg,0.5,190,0.05,95,4.75,99.75,AIKAAAIAAA,1
2026-04-17 00:00:00.000 +0530,Karnataka,Bengaluru,Grocery,Pulse,Green Gram (Moong Dal),,,Unbranded,Unbranded,6756e8bc3dcbbc633964de81,Moong Dal - Grade 1 (Fine),kg,9,140,0,1260,0,1260,ALHAAAIAAB,1
2026-04-25 00:00:00.000 +0530,Karnataka,Bengaluru,Beverages,Juice,Pineapple Juice,,,Paras Spices,,67cad023bbc902d1bd4880ee,Tastecraft Pistachio Flavoured Syrup 750ml,bottle,1,475,0.05,475,23.75,498.75,AASAAJUAAA,1
2026-01-31 00:00:00.000 +0530,Haryana,Gurugram,Grocery,"Masala, Salt, Sugar & Spices",Seasoning,Tandoori Tikka Marination,,,,623c16916e493418e052236a,Tandoori Tikka Masala,kg,2,484,0,968,0,968,BEPAAMCAAA,1
2026-03-26 00:00:00.000 +0530,West Bengal,Kolkata,Packaging,Butter Paper,,,,Unbranded,unbranded,64256b24984c5126dfb58ec8,Paper A4,rim,30,190,0.18,5700,1026,6726,ARJAAAIAAD,1
2026-04-28 00:00:00.000 +0530,Maharashtra,Mumbai,Fresh Produce,Fruits & Vegetables,Vegetables,Chow Chow,,Unbranded,Unbranded,6814b98dddf0aeb1a65c87ee,#_# Cube Pouches - Entisi Chocolatier,piece,20,1,0,20,0,20,CIYAAAIAAA,1
2026-02-10 00:00:00.000 +0530,Gujarat,Ahmedabad,Fresh Produce,Fruits & Vegetables,Fruits,Raw Mango,,Unbranded,Unbranded,6475e898ee4898873f715cb7,variyali,kg,0.2,150,0.18,30,5.4,35.4,CHUAAAIAAA,1
2026-03-15 00:00:00.000 +0530,Haryana,Gurugram,Grocery,"Masala, Salt, Sugar & Spices",Masala,White Pepper Powder,,Unbranded,Unbranded,68fb28b2589f9a88221cae90,Danish White Feta 500GM,packet,1,262.5,0.05,262.5,13.13,275.63,AHBAAAIAAA,1
2026-02-13 00:00:00.000 +0530,Haryana,Gurugram,Fresh Produce,Green Moong Sprouts,,,,Unbranded,Unbranded,62bd585a3e73be1a0cf26f9f,Corrugated Box Small,piece,2000,16,0.05,32000,1600,33600,CNVSAAIAAA,1
2026-04-21 00:00:00.000 +0530,Uttar Pradesh,Noida,Packaging,Spoon,,,,Unbranded,Unbranded,637c960fa5276226019db159,Wooden Spoon (100PCs Each),piece,2000,0.62,0.05,1240,62,1302,ARPAAAIAAD,1
2026-03-25 00:00:00.000 +0530,Karnataka,Bengaluru,Packaging,Box,Wrap Box,,,2 Brother,,68199eebf5ff7fda9a7d614f,Brown Packing Tape 2 Inch,piece,12,30,0.18,360,64.8,424.8,ARGAAAIAAA,1
2026-04-20 00:00:00.000 +0530,Kerala,Kochi,Grocery,"Sauce, Spread, Dips & Vinegar",Paste,Gochujang Chilli Paste,,Gochujang,unbranded,65c0d0b47e75e86fb4445c32,Gochujang Paste 500gm pkt,packet,3,319,0.05,957,47.85,1004.85,BYVAATEHAA,1
