title,label,confidence,brandname,verdict,status,flags,reasoning
#_# Roasted Chana Dal - Murukku,Unbranded,1.0,NA,A,accepted,,"The product title 'Roasted Chana Dal - Murukku' is a purely descriptive name consisting of common food terms. 'Roasted Chana Dal' refers to the ingredient (roasted split chickpeas), and 'Murukku' is a traditional South Indian/Indian savory snack made by extruding dough through a mold. There is no brand name, manufacturer label, trademark, or proprietary identifier present in the title. The '#_#' prefix appears to be an internal catalog code or separator used by the platform, not a brand indicator. This is a generic product listing typical of unbranded or loosely packed (kirana/bulk) items commonly found in Indian B2B food-service catalogs."
Taski D9 (5lt),Branded,1.0,Taski,A,accepted,,"Taski is a well-known professional cleaning and hygiene brand owned by Diversey (formerly part of Johnson Wax Professional / SC Johnson). 'D9' is a specific product code within the Taski range — it refers to a professional-grade disinfectant/sanitizer cleaner used in food-service, hospitality, and institutional settings. The '5lt' indicates a 5-litre packaging size, which is typical for B2B/food-service supply. The product name follows Taski's standard naming convention (letter + number, e.g., D9, R1, R2, etc.), confirming this is a branded, commercially identifiable product."
Truffle Oil Urbani 250 ml,Branded,1.0,Urbani,A,accepted,,"The product title explicitly mentions 'Urbani', which is a well-known Italian brand specializing in truffle products. Urbani Tartufi is one of the world's most recognized and oldest truffle companies, founded in Italy in 1852. The product is a 250 ml bottle of truffle oil sold under the Urbani brand. The brand name appears clearly in the product title between the product type ('Truffle Oil') and the size specification ('250 ml'), which is a common naming convention in B2B catalogs for branded products."
Aniseed Whole - Saunf,Unbranded,1.0,NA,A,accepted,,"The product title 'Aniseed Whole - Saunf' is a purely generic/descriptive name. 'Aniseed Whole' is the English name for the spice, and 'Saunf' is the common Hindi/Indian name for the same ingredient (fennel/aniseed). There is no brand name, manufacturer, trademark, logo reference, or proprietary identifier mentioned anywhere in the title. This is a bulk/commodity spice listing typical of unbranded B2B grocery catalogs where the product is sold by its generic name without any brand association."
Flax Seeds Plain,Unbranded,1.0,NA,A,accepted,,"The product title 'Flax Seeds Plain' is a purely generic, descriptive name indicating the commodity (flax seeds) and its form (plain/unprocessed). There is no brand name, manufacturer name, logo reference, or any proprietary identifier present in the title. This is a common raw agricultural/food ingredient sold widely in bulk or loose form in Indian B2B/food-service markets without branding. The word 'Plain' simply distinguishes it from roasted or flavored variants, not a brand attribute."
Kaffir Lime Leaves,Unbranded,1.0,NA,A,accepted,,"The title 'Kaffir Lime Leaves' is a purely generic/descriptive product name referring to the aromatic leaves of the Citrus hystrix plant, commonly used in Southeast Asian and Indian cuisine. There is no brand name, manufacturer label, trademark, or proprietary identifier present in the title. This is a raw/fresh or dried agricultural ingredient sold as a commodity in B2B food-service catalogs without any branding. The term 'Kaffir Lime Leaves' is the standard common name for this ingredient worldwide."
Chili Powder 1kg pkt,Unbranded,1.0,NA,A,accepted,,"The product title 'Chili Powder 1kg pkt' contains only a generic product description (chili powder), a weight specification (1kg), and a packaging type (pkt = packet). There is no brand name, logo reference, manufacturer name, or any proprietary identifier mentioned. This is a plain commodity listing typical of unbranded bulk or loose spice products commonly sold in Indian B2B/food-service markets."
Strawberry,Unbranded,1.0,NA,A,accepted,,"The product title is simply 'Strawberry' with no brand name, manufacturer, logo reference, or any other branding indicator. It is a generic fruit listing with no additional context, packaging brand, or trade name associated with it. This is a plain commodity/agricultural product description typical of unbranded fresh produce listings in B2B catalogs."
Gherkin (pickled Cucumber whole),Unbranded,1.0,NA,A,accepted,,"The product title 'Gherkin (pickled Cucumber whole)' is a purely generic, descriptive name with no brand identifier present. It simply describes the product type — whole pickled cucumbers/gherkins — without any proprietary brand name, logo reference, manufacturer name, or trademark indicator. This is typical of unbranded bulk or commodity food-service listings commonly found in Indian B2B grocery catalogs where products are sold by type/specification rather than brand."
Brown Sugar sachet,Unbranded,1.0,NA,A,accepted,,"The product title 'Brown Sugar sachet' is purely descriptive, indicating only the product type (brown sugar) and its packaging format (sachet). There is no brand name, logo reference, manufacturer name, or any proprietary identifier mentioned. This is a generic commodity product listing commonly found in Indian B2B/food-service catalogs where unbranded sugar sachets are supplied in bulk to hotels, restaurants, and cafes. No distinguishing brand markers are present."
Jackfruit Cut (kathal),Unbranded,1.0,NA,A,accepted,,"The product title 'Jackfruit Cut (kathal)' is a purely descriptive name indicating a cut/processed form of jackfruit (kathal is the Hindi/regional name for jackfruit). There is no brand name, logo reference, manufacturer name, or any proprietary identifier present in the title. The parenthetical 'kathal' is simply the vernacular translation, confirming this is a generic commodity listing. This is typical of unbranded fresh or minimally processed produce sold in bulk in Indian B2B food-service markets."
PLASTIC CONTAINER 25ML,Unbranded,1.0,NA,A,accepted,,"The product title 'PLASTIC CONTAINER 25ML' is a purely generic, descriptive name indicating a small 25ml plastic container. There is no brand name, logo reference, manufacturer name, or any proprietary identifier mentioned. Such items are commonly sold as unbranded commodity packaging/storage products in B2B and food-service catalogs. The title contains only material type (plastic), product category (container), and size specification (25ml), all of which are generic descriptors with no branding signals whatsoever."
Kasoori Methi Dry 100GM,Unbranded,1.0,NA,A,accepted,,"The product title 'Kasoori Methi Dry 100GM' is a purely generic/descriptive listing. 'Kasoori Methi' refers to dried fenugreek leaves (a common Indian spice/herb), 'Dry' indicates the form, and '100GM' is the weight/pack size. There is no brand name, manufacturer name, or trademark mentioned anywhere in the title. This is typical of unbranded bulk or loose commodity listings common in Indian B2B grocery catalogs, where the product is identified solely by its common name and quantity."
AJINO MOTO,Branded,1.0,Ajinomoto,A,accepted,,"Ajino Moto (also spelled Ajinomoto) is a well-known branded product — it is monosodium glutamate (MSG) manufactured and marketed by the Ajinomoto Co., Inc., a Japanese multinational food and biotechnology corporation founded in 1909. The name 'Ajinomoto' literally means 'essence of taste' in Japanese. The brand is widely sold in India and across Asia as a flavor enhancer/umami seasoning. The product title 'AJINO MOTO' is a phonetic/colloquial spelling commonly used in Indian markets for the same branded product. It is not a generic term — MSG sold under this name is specifically associated with the Ajinomoto brand, making this a clearly branded product."
