title,label,brandname,conf_phase1,conf_phase2,verdict,status,flags,opus_label,web_findings
Coffee and Chocolate Brookies,Unbranded,,0.7705,1.0,A,accepted,,Unbranded,"I found a real company in India connected to a “brookies”-style product, though not named exactly *Coffee and Chocolate Brookies*: • **PBW Foods Private Limited** (based in Gurgaon, India) sells a product called **“PBW Brookies”**—a brownie-cookie hybrid bar, plant‑based and no refined sugar—via their website under a broader snack/bakery lineup ([pbwfoods.com](https://pbwfoods.com/collections/all-products/products/pbw-brookies?utm_source=openai)). I found no evidence of a company or brand exactly named **“Coffee and Chocolate Brookies”**; the closest match is PBW Foods with its “PBW Brookies,” which shares part of the phrase but not the full name."
Fajita Topping,Unbranded,,0.8427,1.0,A,accepted,,Unbranded,"Here’s what the web reveals about the name **“Fajita Topping”** as a brand or company in India—or elsewhere: 1. The **Sufi Group of Companies** lists a product called *“Fajita Toppings”* in its “Simply Sufi Chicken Toppings” catalog—specifically a 500 g packaged product, suggesting that *Fajita Toppings* is a product line under the Sufi Group, though not necessarily a standalone brand or seller name ([exhibitor-manual-004.s3.ap-south-1.amazonaws.com](https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2008/12764/sufi_group_catalogue.pdf?utm_source=openai)). 2. No Indian company appears to be named *“Fajita Topping”* or *“Fajita Toppings”* as a brand or seller. There are no trademark registrations or company listings under that name in India on the IP India portal or through other business directories—thus no entity formally owns that name as their business title. "
BOOKLET - LEAVE APPLICATION,Unbranded,,0.7193,1.0,A,accepted,,Unbranded,"I searched for “BOOKLET – LEAVE APPLICATION” as a brand, company or seller name in India. I found no evidence of any business, trademark, seller, cloud kitchen, or D2C label operating under that exact name—it appears instead to be simply a document title for a leave application form, and not in use as a commercial brand or seller name."
Tape 1 Inch,Unbranded,,0.7143,1.0,A,accepted,,Unbranded,"I searched the web for any company, brand, or seller explicitly named **“Tape 1 Inch”** in India and found none that use that exact phrase as their business name or trademark. However, I did locate several Indian companies offering tape products with “1 inch” in their specifications—not as their brand name. For example: − Deon Tapes Industries Pvt Ltd in Silvassa manufactures industrial tapes with widths ranging from 1 to 4 inches, under the “Deon” brand ([deontapesind.in](https://www.deontapesind.in/?utm_source=openai)). − Ambey Tape Company based in Noida offers packaging tapes including transparent cello tape with a width of 1 inch ([ambeytapecompany.com](https://www.ambeytapecompany.com/tape.html?utm_source=openai)). − Navya Packaging Industries in Delhi supplies—and brands—“1 Inch Paper Masking Tape” on TradeIndia under their name ([tradeindia.com](https://www.tradeindia.com/product"
Full Box / Big Box,Unbranded,,0.8033,1.0,A,accepted,,Unbranded,"I searched for standalone Indian companies, brands, or sellers named “Full Box” or “Big Box.” Here’s what I found: - “Big Box International Pvt. Ltd.” is a registered company headquartered in New Delhi, established in 2012. It offers e‑commerce solutions and lists major clients (e.g., Coca‑Cola, Dabur) ([bigboxcorp.com](https://bigboxcorp.com/home/?utm_source=openai)). No clear evidence emerged of a brand or seller operating under the name “Full Box” in India, nor of an Indian “Big Box” brand in food-service or grocery. There are general references to “big‑box stores” as a retail format (e.g., hypermarkets) ([en.wikipedia.org](https://en.wikipedia.org/wiki/Big-box_store?utm_source=openai)), but that is not a company or seller name. Thus, the only real entity I found with a matching name is Big Box International Pvt. Ltd., an e‑commerce services provider in New Delhi. Let me know if you'd"
BREAD CRUMBS,Unbranded,,0.8148,1.0,A,accepted,,Unbranded,"Here is what the web shows regarding “BREAD CRUMBS” as a brand or seller name in India — facts only, 3–6 sentences: - **Puramate India Pvt Ltd** lists a product named ""Bread Crumbs"" under its **Bread Essentials Range**; Puramate is an FMCG company based in Indore offering this product line ([puramate.in](https://puramate.in/product/bread-crumbs/?utm_source=openai)). - **All Chem**, located in Ludhiana (Punjab), manufactures “Bread Crumb” along with potato flakes; the company was established in 1997 ([breadcrumb.in](https://www.breadcrumb.in/all-chem.pdf?utm_source=openai)). - The term **“BREAD CRUMBS”** itself appears generically across multiple B2B listings—e.g., on TradeIndia and Justdial—it is used as a product descriptor by various small suppliers (e.g., Bawa Bakery, Future Foods Company, MV Agro Food Industry, etc.), rather than a singular company name ([tradeindia.com](https://www."
Sunflower Oil,Unbranded,,0.8481,1.0,A,accepted,,Unbranded,"I searched for ""Sunflower Oil"" as a standalone candidate brand or seller name in India. I found no company that is simply called ""Sunflower Oil"" operating under that exact name. However, many companies use ""Sunflower Oil"" generically in product descriptions or as part of broader portfolios: • Trademark records list marks such as “Sunflower Brand (device of sunflower)” for matches, “Sunflower Ultra (device)” in edible oil class, “Refined Sunflower Oil (device)” in wheat products class, and other variations—none appear as a standalone brand name representing a real company titled exactly ""Sunflower Oil"" ([trademarking.in](https://trademarking.in/details/Sunflower-trademark-brand-names.html?utm_source=openai)). • Numerous Indian manufacturers and sellers produce sunflower oil but under distinct brand names. For example, Repale Industries LLP markets “ShipraGold” (refined sunflower oil) from"
Sauce-Peri peri,Unbranded,,0.8492,1.0,A,accepted,,Unbranded,"I found no evidence of any Indian company, brand, or seller named exactly ""Sauce-Peri peri."" No firm, D2C label, or cloud‐kitchen under this exact name appears in searches. I did, however, find multiple Indian companies selling products titled ""Peri Peri Sauce,"" including: • Veeba (catalog listing for ""Sauce – Peri Peri"" by Veeba) ([frugivore.in](https://www.frugivore.in/product-details/sauce-peri-peri?utm_source=openai)) • Spice Nest (Peri Peri Sauce, brand: Spice Nest, Rajkot, Gujarat) ([spicenest.in](https://spicenest.in/products/peri-peri-sauce?utm_source=openai)) These share the descriptor ""Peri Peri Sauce"" but not the exact name ""Sauce‑Peri peri."""
Dry Wash Floor mat - Big,Unbranded,,0.8379,1.0,A,accepted,,Unbranded,"I searched extensively for ""Dry Wash Floor mat – Big"" as a potential brand, company, or seller name in the Indian B2B grocery/food-service context, but found no matches or listings using that exact phrase or format. I also looked for any combination of key terms—“Dry Wash,” “Floor mat,” and “Big”—in Indian business or product databases, catalogs, and marketplaces, but these turned up no results associated with any registered brand or company. However, “Dry Wash” appears in unrelated product descriptions elsewhere—not as a brand or seller. For instance, a New Delhi wholesaler named Kanti Enterprises mentions “Dry Wash” only in the context of wash-care instructions for 3M floor mats, not as a company or brand name ([kantienterprises.com](https://www.kantienterprises.com/3m-floor-mats.html?utm_source=openai)). This does not correspond to a seller or brand name matching the candidate. Theref"
ONION RINGS (PB),Unbranded,,0.7623,1.0,A,accepted,,Unbranded,"Here’s what the web reveals about the name **“ONION RINGS (PB)”** as a potential brand, company, or seller in India: I found no evidence of any official brand, company, or seller in India explicitly named **“ONION RINGS (PB)”**. The search results only show the term used descriptively in foodservice menus—for instance, “ONION RINGS (PB)” appears as a menu item in pubs abroad, meaning “plant-based,” with no connection to an Indian brand identity ([assets.ctfassets.net](https://assets.ctfassets.net/b0qgo9rl751g/ztDutHoXctGqcRoarmWIc/87a0a9154c48db9386e33b5e22afe93c/Waterloo_Arms_-_Food_Menu.pdf?utm_source=openai)). However, there are multiple Indian companies and sellers offering onion ring products under different names: - **Funwave Foods LLP**, located in Tankara, Morbi (Gujarat), manufactures and exports frozen onion rings (not labelled “PB”)—real onion based, pre-fried, sold in 1 kg an"
Cake Card 6,Unbranded,,0.7573,1.0,A,accepted,,Unbranded,"Here’s what I found regarding the name **“Cake Card 6”**: - The search did not uncover any company, brand, or seller operating under the exact name **Cake Card 6** in India or elsewhere. - However, the term appears in product listings such as “Cake Cards Round 6″ (Pack of 10)” by Ultimakes India (Thane, Maharashtra) ([ultimakes.in](https://www.ultimakes.in/products/cake-cards-round-6-pack-of-10?utm_source=openai)) and “Cake Card Board 6″ (Pack of 10)” sold by Bakindia (Coimbatore, Tamil Nadu and Bilaspur, Chhattisgarh) ([bakindia.in](https://www.bakindia.in/products/cake-card-board-6-pack-of-10-/335898000000097376?utm_source=openai)). These are generic product descriptions (cake-support boards) rather than brand names. - No trademark entries or distinct companies were identified with the name **Cake Card 6**. - Given catalog naming practices, ""Cake Card 6"" likely denotes the product type"
Carry Bag Paper 1Kg Printing,Unbranded,,0.824,1.0,A,accepted,,Unbranded,"I searched for ""Carry Bag Paper 1Kg Printing"" as a standalone brand or company name. No exact matches were found indicating an Indian company, seller, or trademark with that specific name. However, similar items—namely “1 kg paper carry bag” or “paper carry bag printing”—are listed by several Indian firms as product offerings (not as their own brand name), including: • **Vedant Paperbag** in Rajkot, Gujarat — offers “1 kg Paper Carry Bags” under its brand *Vedant Paperbag*, established 2022 ([tradeindia.com](https://www.tradeindia.com/products/1-kg-paper-carry-bags-c11686304.html?utm_source=openai)). • **Eye Graphics** in New Delhi — supplies kraft-paper “1 kg capacity… carry bag” products ([tradeindia.com](https://www.tradeindia.com/products/1-kg-capacity-kraft-paper-brown-carry-bag-used-for-cloth-shopping-7604965.html?utm_source=openai)). • **Sriyug Print Production**, **Jaina Offset P"
